time,x_q15,y_q15,z_q15,x_scale,y_scale,z_scale
8.238238238238239,-30671,9621,12993,3.225274392402202,3.696552443387321,0.05900727777802583
8.248248248248249,-30782,9372,12971,3.225274392402202,3.696552443387321,0.05900727777802583
8.258258258258259,-30891,9121,12949,3.225274392402202,3.696552443387321,0.05900727777802583
8.268268268268269,-30996,8869,12928,3.225274392402202,3.696552443387321,0.05900727777802583
8.278278278278279,-31099,8615,12907,3.225274392402202,3.696552443387321,0.05900727777802583
8.288288288288289,-31199,8360,12887,3.225274392402202,3.696552443387321,0.05900727777802583
8.298298298298299,-31295,8104,12868,3.225274392402202,3.696552443387321,0.05900727777802583
8.308308308308309,-31389,7846,12849,3.225274392402202,3.696552443387321,0.05900727777802583
8.318318318318319,-31480,7587,12830,3.225274392402202,3.696552443387321,0.05900727777802583
8.328328328328329,-31568,7326,12812,3.225274392402202,3.696552443387321,0.05900727777802583
8.338338338338339,-31653,7065,12795,3.225274392402202,3.696552443387321,0.05900727777802583
8.348348348348349,-31735,6802,12777,3.225274392402202,3.696552443387321,0.05900727777802583
8.358358358358359,-31814,6538,12761,3.225274392402202,3.696552443387321,0.05900727777802583
8.368368368368369,-31889,6272,12745,3.225274392402202,3.696552443387321,0.05900727777802583
8.378378378378379,-31962,6006,12729,3.225274392402202,3.696552443387321,0.05900727777802583
8.388388388388389,-32032,5738,12714,3.225274392402202,3.696552443387321,0.05900727777802583
8.398398398398399,-32099,5469,12699,3.225274392402202,3.696552443387321,0.05900727777802583
8.408408408408409,-32162,5199,12685,3.225274392402202,3.696552443387321,0.05900727777802583
8.418418418418419,-32222,4928,12671,3.225274392402202,3.696552443387321,0.05900727777802583
8.428428428428429,-32280,4656,12657,3.225274392402202,3.696552443387321,0.05900727777802583
8.438438438438439,-32334,4383,12645,3.225274392402202,3.696552443387321,0.05900727777802583
8.448448448448449,-32385,4109,12632,3.225274392402202,3.696552443387321,0.05900727777802583
8.458458458458459,-32433,3834,12620,3.225274392402202,3.696552443387321,0.05900727777802583
8.468468468468469,-32478,3558,12609,3.225274392402202,3.696552443387321,0.05900727777802583
8.478478478478479,-32519,3281,12598,3.225274392402202,3.696552443387321,0.05900727777802583
8.488488488488489,-32557,3003,12587,3.225274392402202,3.696552443387321,0.05900727777802583
8.498498498498499,-32593,2724,12577,3.225274392402202,3.696552443387321,0.05900727777802583
8.508508508508509,-32625,2444,12568,3.225274392402202,3.696552443387321,0.05900727777802583
8.518518518518519,-32653,2164,12558,3.225274392402202,3.696552443387321,0.05900727777802583
8.528528528528529,-32679,1883,12550,3.225274392402202,3.696552443387321,0.05900727777802583
8.538538538538539,-32701,1601,12542,3.225274392402202,3.696552443387321,0.05900727777802583
8.548548548548549,-32720,1318,12534,3.225274392402202,3.696552443387321,0.05900727777802583
8.558558558558559,-32736,1034,12526,3.225274392402202,3.696552443387321,0.05900727777802583
8.568568568568569,-32749,750,12520,3.225274392402202,3.696552443387321,0.05900727777802583
8.578578578578579,-32758,465,12513,3.225274392402202,3.696552443387321,0.05900727777802583
8.588588588588589,-32764,180,12507,3.225274392402202,3.696552443387321,0.05900727777802583
8.598598598598599,-32767,-105,12502,3.225274392402202,3.696552443387321,0.05900727777802583
8.608608608608609,-32766,-392,12497,3.225274392402202,3.696552443387321,0.05900727777802583
8.618618618618619,-32762,-679,12492,3.225274392402202,3.696552443387321,0.05900727777802583
8.62862862862863,-32755,-967,12488,3.225274392402202,3.696552443387321,0.05900727777802583
8.63863863863864,-32744,-1255,12484,3.225274392402202,3.696552443387321,0.05900727777802583
8.64864864864865,-32731,-1544,12481,3.225274392402202,3.696552443387321,0.05900727777802583
8.65865865865866,-32714,-1833,12478,3.225274392402202,3.696552443387321,0.05900727777802583
8.66866866866867,-32693,-2123,12476,3.225274392402202,3.696552443387321,0.05900727777802583
8.67867867867868,-32669,-2413,12474,3.225274392402202,3.696552443387321,0.05900727777802583
8.68868868868869,-32642,-2703,12473,3.225274392402202,3.696552443387321,0.05900727777802583
8.6986986986987,-32612,-2994,12472,3.225274392402202,3.696552443387321,0.05900727777802583
8.70870870870871,-32578,-3285,12472,3.225274392402202,3.696552443387321,0.05900727777802583
8.71871871871872,-32541,-3576,12471,3.225274392402202,3.696552443387321,0.05900727777802583
8.72872872872873,-32501,-3868,12472,3.225274392402202,3.696552443387321,0.05900727777802583
8.73873873873874,-32457,-4159,12473,3.225274392402202,3.696552443387321,0.05900727777802583
8.74874874874875,-32410,-4451,12474,3.225274392402202,3.696552443387321,0.05900727777802583
8.75875875875876,-32359,-4743,12476,3.225274392402202,3.696552443387321,0.05900727777802583
8.76876876876877,-32306,-5035,12478,3.225274392402202,3.696552443387321,0.05900727777802583
8.77877877877878,-32248,-5328,12481,3.225274392402202,3.696552443387321,0.05900727777802583
8.78878878878879,-32188,-5620,12484,3.225274392402202,3.696552443387321,0.05900727777802583
8.7987987987988,-32124,-5912,12488,3.225274392402202,3.696552443387321,0.05900727777802583
8.80880880880881,-32057,-6205,12492,3.225274392402202,3.696552443387321,0.05900727777802583
8.81881881881882,-31986,-6497,12497,3.225274392402202,3.696552443387321,0.05900727777802583
8.82882882882883,-31912,-6790,12502,3.225274392402202,3.696552443387321,0.05900727777802583
8.83883883883884,-31835,-7082,12507,3.225274392402202,3.696552443387321,0.05900727777802583
8.84884884884885,-31754,-7374,12513,3.225274392402202,3.696552443387321,0.05900727777802583
8.85885885885886,-31670,-7666,12520,3.225274392402202,3.696552443387321,0.05900727777802583
8.86886886886887,-31583,-7958,12526,3.225274392402202,3.696552443387321,0.05900727777802583
8.87887887887888,-31492,-8250,12534,3.225274392402202,3.696552443387321,0.05900727777802583
8.88888888888889,-31398,-8541,12542,3.225274392402202,3.696552443387321,0.05900727777802583
8.8988988988989,-31301,-8832,12550,3.225274392402202,3.696552443387321,0.05900727777802583
8.90890890890891,-31200,-9123,12559,3.225274392402202,3.696552443387321,0.05900727777802583
8.91891891891892,-31096,-9414,12568,3.225274392402202,3.696552443387321,0.05900727777802583
8.92892892892893,-30989,-9704,12578,3.225274392402202,3.696552443387321,0.05900727777802583
8.93893893893894,-30878,-9994,12588,3.225274392402202,3.696552443387321,0.05900727777802583
8.94894894894895,-30764,-10283,12599,3.225274392402202,3.696552443387321,0.05900727777802583
8.95895895895896,-30647,-10572,12610,3.225274392402202,3.696552443387321,0.05900727777802583
8.96896896896897,-30526,-10861,12622,3.225274392402202,3.696552443387321,0.05900727777802583
8.97897897897898,-30402,-11149,12634,3.225274392402202,3.696552443387321,0.05900727777802583
8.98898898898899,-30275,-11437,12646,3.225274392402202,3.696552443387321,0.05900727777802583
8.998998998999,-30144,-11724,12659,3.225274392402202,3.696552443387321,0.05900727777802583
9.00900900900901,-30011,-12010,12673,3.225274392402202,3.696552443387321,0.05900727777802583
9.01901901901902,-29873,-12296,12687,3.225274392402202,3.696552443387321,0.05900727777802583
9.02902902902903,-29733,-12581,12702,3.225274392402202,3.696552443387321,0.05900727777802583
9.03903903903904,-29589,-12866,12717,3.225274392402202,3.696552443387321,0.05900727777802583
9.04904904904905,-29442,-13150,12732,3.225274392402202,3.696552443387321,0.05900727777802583
9.05905905905906,-29292,-13433,12749,3.225274392402202,3.696552443387321,0.05900727777802583
9.06906906906907,-29139,-13715,12765,3.225274392402202,3.696552443387321,0.05900727777802583
9.07907907907908,-28982,-13997,12782,3.225274392402202,3.696552443387321,0.05900727777802583
9.08908908908909,-28822,-14277,12800,3.225274392402202,3.696552443387321,0.05900727777802583
9.0990990990991,-28659,-14557,12818,3.225274392402202,3.696552443387321,0.05900727777802583
9.10910910910911,-28493,-14836,12837,3.225274392402202,3.696552443387321,0.05900727777802583
9.11911911911912,-28324,-15114,12856,3.225274392402202,3.696552443387321,0.05900727777802583
9.12912912912913,-28151,-15392,12875,3.225274392402202,3.696552443387321,0.05900727777802583
9.13913913913914,-27975,-15668,12896,3.225274392402202,3.696552443387321,0.05900727777802583
9.14914914914915,-27796,-15943,12916,3.225274392402202,3.696552443387321,0.05900727777802583
9.15915915915916,-27614,-16217,12937,3.225274392402202,3.696552443387321,0.05900727777802583
9.16916916916917,-27429,-16490,12959,3.225274392402202,3.696552443387321,0.05900727777802583
